year,intent,police,sex,age,race
2014,Homicide,0,Female,Under15,Asian
2014,Homicide,0,Female,Under15,Asian
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Black
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Hispanic
2014,Homicide,0,Female,Under15,Other
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,Under15,White
2014,Homicide,0,Female,15to34,Asian
2014,Homicide,0,Female,15to34,Asian
2014,Homicide,0,Female,15to34,Asian
2014,Homicide,0,Female,15to34,Asian
2014,Homicide,0,Female,15to34,Asian
2014,Homicide,0,Female,15to34,Asian
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Black
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Hispanic
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,Other
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
2014,Homicide,0,Female,15to34,White
